image_id,file,model,num_gt,num_pred,time_sec
252,000023_jpg.rf.gMC2MjvtkP11fkwfsFNd.jpg,YOLO fine-tuned,7,16,0.022031
252,000023_jpg.rf.gMC2MjvtkP11fkwfsFNd.jpg,OWL-ViT,7,8,0.143865
252,000023_jpg.rf.gMC2MjvtkP11fkwfsFNd.jpg,OWLv2,7,21,3.415554
252,000023_jpg.rf.gMC2MjvtkP11fkwfsFNd.jpg,Grounding DINO,7,36,0.381747
147,000001_jpg.rf.SEn2Iz1pwmg9DPSS812J.jpg,YOLO fine-tuned,3,5,0.020535
147,000001_jpg.rf.SEn2Iz1pwmg9DPSS812J.jpg,OWL-ViT,3,5,0.134556
147,000001_jpg.rf.SEn2Iz1pwmg9DPSS812J.jpg,OWLv2,3,4,3.396431
147,000001_jpg.rf.SEn2Iz1pwmg9DPSS812J.jpg,Grounding DINO,3,28,0.425367
187,000049_jpg.rf.XsERIUR58yV1EKnylAEO.jpg,YOLO fine-tuned,1,2,0.019719
187,000049_jpg.rf.XsERIUR58yV1EKnylAEO.jpg,OWL-ViT,1,2,0.138801
187,000049_jpg.rf.XsERIUR58yV1EKnylAEO.jpg,OWLv2,1,3,3.422577
187,000049_jpg.rf.XsERIUR58yV1EKnylAEO.jpg,Grounding DINO,1,25,0.405753
123,000023_jpg.rf.C6MIzhJaAOFtao4Sfgsp.jpg,YOLO fine-tuned,1,2,0.020550
123,000023_jpg.rf.C6MIzhJaAOFtao4Sfgsp.jpg,OWL-ViT,1,3,0.143391
123,000023_jpg.rf.C6MIzhJaAOFtao4Sfgsp.jpg,OWLv2,1,1,3.543508
123,000023_jpg.rf.C6MIzhJaAOFtao4Sfgsp.jpg,Grounding DINO,1,21,0.505386
180,000010_jpg.rf.Xx7gnit2KpJaGKFVWfux.jpg,YOLO fine-tuned,1,3,0.019331
180,000010_jpg.rf.Xx7gnit2KpJaGKFVWfux.jpg,OWL-ViT,1,5,0.137243
180,000010_jpg.rf.Xx7gnit2KpJaGKFVWfux.jpg,OWLv2,1,2,3.406845
180,000010_jpg.rf.Xx7gnit2KpJaGKFVWfux.jpg,Grounding DINO,1,33,0.325579
64,000003_jpg.rf.tOp19wtG0F7JbH4yx2x1.jpg,YOLO fine-tuned,1,3,0.019028
64,000003_jpg.rf.tOp19wtG0F7JbH4yx2x1.jpg,OWL-ViT,1,1,0.136168
64,000003_jpg.rf.tOp19wtG0F7JbH4yx2x1.jpg,OWLv2,1,2,3.413780
64,000003_jpg.rf.tOp19wtG0F7JbH4yx2x1.jpg,Grounding DINO,1,18,0.439706
77,000012_jpg.rf.EnU5zuSbWxgkTbjiAdf1.jpg,YOLO fine-tuned,1,1,0.019063
77,000012_jpg.rf.EnU5zuSbWxgkTbjiAdf1.jpg,OWL-ViT,1,1,0.135805
77,000012_jpg.rf.EnU5zuSbWxgkTbjiAdf1.jpg,OWLv2,1,1,3.393460
77,000012_jpg.rf.EnU5zuSbWxgkTbjiAdf1.jpg,Grounding DINO,1,19,0.551393
4,000010_jpg.rf.ww2yRfBluOBmez8Z86cK.jpg,YOLO fine-tuned,1,1,0.019098
4,000010_jpg.rf.ww2yRfBluOBmez8Z86cK.jpg,OWL-ViT,1,3,0.141629
4,000010_jpg.rf.ww2yRfBluOBmez8Z86cK.jpg,OWLv2,1,1,3.399339
4,000010_jpg.rf.ww2yRfBluOBmez8Z86cK.jpg,Grounding DINO,1,25,0.525118
81,000034_jpg.rf.HCz2mU59QDELN7tTzjNS.jpg,YOLO fine-tuned,1,4,0.018575
81,000034_jpg.rf.HCz2mU59QDELN7tTzjNS.jpg,OWL-ViT,1,2,0.139904
81,000034_jpg.rf.HCz2mU59QDELN7tTzjNS.jpg,OWLv2,1,1,3.435504
81,000034_jpg.rf.HCz2mU59QDELN7tTzjNS.jpg,Grounding DINO,1,20,0.374887
230,000008_jpg.rf.cWspYvZnMpK13HAUZReC.jpg,YOLO fine-tuned,3,5,0.020186
230,000008_jpg.rf.cWspYvZnMpK13HAUZReC.jpg,OWL-ViT,3,14,0.137087
230,000008_jpg.rf.cWspYvZnMpK13HAUZReC.jpg,OWLv2,3,19,3.442358
230,000008_jpg.rf.cWspYvZnMpK13HAUZReC.jpg,Grounding DINO,3,25,0.359819
217,000005_jpg.rf.o7oxrNfXUuKZRjAbswhL.jpg,YOLO fine-tuned,1,2,0.019558
217,000005_jpg.rf.o7oxrNfXUuKZRjAbswhL.jpg,OWL-ViT,1,5,0.135576
217,000005_jpg.rf.o7oxrNfXUuKZRjAbswhL.jpg,OWLv2,1,4,3.401726
217,000005_jpg.rf.o7oxrNfXUuKZRjAbswhL.jpg,Grounding DINO,1,19,0.380876
17,000031_jpg.rf.2Yty3ULFDbVFsczgkTFB.jpg,YOLO fine-tuned,1,4,0.019090
17,000031_jpg.rf.2Yty3ULFDbVFsczgkTFB.jpg,OWL-ViT,1,33,0.145058
17,000031_jpg.rf.2Yty3ULFDbVFsczgkTFB.jpg,OWLv2,1,39,3.515565
17,000031_jpg.rf.2Yty3ULFDbVFsczgkTFB.jpg,Grounding DINO,1,45,0.527252
75,000014_jpg.rf.w5LeIqpeRurUX3mH4iMH.jpg,YOLO fine-tuned,1,3,0.019948
75,000014_jpg.rf.w5LeIqpeRurUX3mH4iMH.jpg,OWL-ViT,1,2,0.133904
75,000014_jpg.rf.w5LeIqpeRurUX3mH4iMH.jpg,OWLv2,1,1,3.397861
75,000014_jpg.rf.w5LeIqpeRurUX3mH4iMH.jpg,Grounding DINO,1,25,0.380015
53,000017_jpg.rf.riiImVDrl7mfS5HbbsNO.jpg,YOLO fine-tuned,1,5,0.018469
53,000017_jpg.rf.riiImVDrl7mfS5HbbsNO.jpg,OWL-ViT,1,3,0.136380
53,000017_jpg.rf.riiImVDrl7mfS5HbbsNO.jpg,OWLv2,1,2,3.413206
53,000017_jpg.rf.riiImVDrl7mfS5HbbsNO.jpg,Grounding DINO,1,28,0.558054
50,000041_jpg.rf.rgcJDzkp3eazhAqudaeC.jpg,YOLO fine-tuned,1,4,0.018612
50,000041_jpg.rf.rgcJDzkp3eazhAqudaeC.jpg,OWL-ViT,1,4,0.139877
50,000041_jpg.rf.rgcJDzkp3eazhAqudaeC.jpg,OWLv2,1,1,3.421748
50,000041_jpg.rf.rgcJDzkp3eazhAqudaeC.jpg,Grounding DINO,1,23,0.478334
228,000033_jpg.rf.m1DsHR7ZJbtsX82MXKHy.jpg,YOLO fine-tuned,1,4,0.019614
228,000033_jpg.rf.m1DsHR7ZJbtsX82MXKHy.jpg,OWL-ViT,1,1,0.132986
228,000033_jpg.rf.m1DsHR7ZJbtsX82MXKHy.jpg,OWLv2,1,6,3.408073
228,000033_jpg.rf.m1DsHR7ZJbtsX82MXKHy.jpg,Grounding DINO,1,14,0.394385
166,000005_jpg.rf.T7Ee8WuqBmDXVo8S8cYt.jpg,YOLO fine-tuned,1,3,0.019234
166,000005_jpg.rf.T7Ee8WuqBmDXVo8S8cYt.jpg,OWL-ViT,1,3,0.136783
166,000005_jpg.rf.T7Ee8WuqBmDXVo8S8cYt.jpg,OWLv2,1,5,3.416452
166,000005_jpg.rf.T7Ee8WuqBmDXVo8S8cYt.jpg,Grounding DINO,1,37,0.398174
251,000042_jpg.rf.ftBeAchq8Jp2ly7EYDfp.jpg,YOLO fine-tuned,5,17,0.020041
251,000042_jpg.rf.ftBeAchq8Jp2ly7EYDfp.jpg,OWL-ViT,5,13,0.150260
251,000042_jpg.rf.ftBeAchq8Jp2ly7EYDfp.jpg,OWLv2,5,33,3.422912
251,000042_jpg.rf.ftBeAchq8Jp2ly7EYDfp.jpg,Grounding DINO,5,37,0.378540
141,000047_jpg.rf.OvQHKkJW0T94wmfn39YE.jpg,YOLO fine-tuned,1,2,0.019009
141,000047_jpg.rf.OvQHKkJW0T94wmfn39YE.jpg,OWL-ViT,1,5,0.135569
141,000047_jpg.rf.OvQHKkJW0T94wmfn39YE.jpg,OWLv2,1,16,3.444040
141,000047_jpg.rf.OvQHKkJW0T94wmfn39YE.jpg,Grounding DINO,1,36,0.377211
5,000045_jpg.rf.hviYxbGfBJ67nmldnn3S.jpg,YOLO fine-tuned,1,1,0.018545
5,000045_jpg.rf.hviYxbGfBJ67nmldnn3S.jpg,OWL-ViT,1,3,0.142236
5,000045_jpg.rf.hviYxbGfBJ67nmldnn3S.jpg,OWLv2,1,1,3.426978
5,000045_jpg.rf.hviYxbGfBJ67nmldnn3S.jpg,Grounding DINO,1,27,0.390436
167,000021_jpg.rf.TI95AjNRVJjZyudVSmPg.jpg,YOLO fine-tuned,11,31,0.019794
167,000021_jpg.rf.TI95AjNRVJjZyudVSmPg.jpg,OWL-ViT,11,32,0.136923
167,000021_jpg.rf.TI95AjNRVJjZyudVSmPg.jpg,OWLv2,11,51,3.406456
167,000021_jpg.rf.TI95AjNRVJjZyudVSmPg.jpg,Grounding DINO,11,41,0.411656
211,000009_jpg.rf.lkEOnS5rUT7mvzhAr4nV.jpg,YOLO fine-tuned,1,5,0.018243
211,000009_jpg.rf.lkEOnS5rUT7mvzhAr4nV.jpg,OWL-ViT,1,2,0.135339
211,000009_jpg.rf.lkEOnS5rUT7mvzhAr4nV.jpg,OWLv2,1,3,3.490726
211,000009_jpg.rf.lkEOnS5rUT7mvzhAr4nV.jpg,Grounding DINO,1,14,0.561541
89,000012_jpg.rf.JHcYpzjnFA9mxAxzGTyY.jpg,YOLO fine-tuned,3,15,0.021345
89,000012_jpg.rf.JHcYpzjnFA9mxAxzGTyY.jpg,OWL-ViT,3,6,0.144022
89,000012_jpg.rf.JHcYpzjnFA9mxAxzGTyY.jpg,OWLv2,3,7,3.439176
89,000012_jpg.rf.JHcYpzjnFA9mxAxzGTyY.jpg,Grounding DINO,3,34,0.387519
214,000005_jpg.rf.lvaU5HSXfwMRwrVhVlV0.jpg,YOLO fine-tuned,1,3,0.018454
214,000005_jpg.rf.lvaU5HSXfwMRwrVhVlV0.jpg,OWL-ViT,1,3,0.137263
214,000005_jpg.rf.lvaU5HSXfwMRwrVhVlV0.jpg,OWLv2,1,2,3.443689
214,000005_jpg.rf.lvaU5HSXfwMRwrVhVlV0.jpg,Grounding DINO,1,24,0.442320
161,000038_jpg.rf.Slku2r3csHjVkTWe6FhZ.jpg,YOLO fine-tuned,1,1,0.018945
161,000038_jpg.rf.Slku2r3csHjVkTWe6FhZ.jpg,OWL-ViT,1,2,0.141679
161,000038_jpg.rf.Slku2r3csHjVkTWe6FhZ.jpg,OWLv2,1,3,3.447601
161,000038_jpg.rf.Slku2r3csHjVkTWe6FhZ.jpg,Grounding DINO,1,34,0.383111
143,000016_jpg.rf.BNlpbeoOb7vSaIHNSjWH.jpg,YOLO fine-tuned,4,9,0.020198
143,000016_jpg.rf.BNlpbeoOb7vSaIHNSjWH.jpg,OWL-ViT,4,17,0.146041
143,000016_jpg.rf.BNlpbeoOb7vSaIHNSjWH.jpg,OWLv2,4,16,3.410395
143,000016_jpg.rf.BNlpbeoOb7vSaIHNSjWH.jpg,Grounding DINO,4,36,0.361354
31,000020_jpg.rf.2cC5jD4EmeK4vMW98S2i.jpg,YOLO fine-tuned,1,3,0.018103
31,000020_jpg.rf.2cC5jD4EmeK4vMW98S2i.jpg,OWL-ViT,1,1,0.135967
31,000020_jpg.rf.2cC5jD4EmeK4vMW98S2i.jpg,OWLv2,1,3,3.402771
31,000020_jpg.rf.2cC5jD4EmeK4vMW98S2i.jpg,Grounding DINO,1,18,0.522880
198,000037_jpg.rf.X6LThY6UfqoVoUlQIBZG.jpg,YOLO fine-tuned,1,5,0.018287
198,000037_jpg.rf.X6LThY6UfqoVoUlQIBZG.jpg,OWL-ViT,1,5,0.135526
198,000037_jpg.rf.X6LThY6UfqoVoUlQIBZG.jpg,OWLv2,1,3,3.408770
198,000037_jpg.rf.X6LThY6UfqoVoUlQIBZG.jpg,Grounding DINO,1,34,0.564742
212,000010_jpg.rf.kknlHVyGCsRY6BrX4QAz.jpg,YOLO fine-tuned,1,5,0.018979
212,000010_jpg.rf.kknlHVyGCsRY6BrX4QAz.jpg,OWL-ViT,1,16,0.137252
212,000010_jpg.rf.kknlHVyGCsRY6BrX4QAz.jpg,OWLv2,1,29,3.421505
212,000010_jpg.rf.kknlHVyGCsRY6BrX4QAz.jpg,Grounding DINO,1,35,0.541950
106,000002_jpg.rf.LMI8Tqzh7Mt7WZRmPnc5.jpg,YOLO fine-tuned,1,1,0.019460
106,000002_jpg.rf.LMI8Tqzh7Mt7WZRmPnc5.jpg,OWL-ViT,1,1,0.137541
106,000002_jpg.rf.LMI8Tqzh7Mt7WZRmPnc5.jpg,OWLv2,1,1,3.416456
106,000002_jpg.rf.LMI8Tqzh7Mt7WZRmPnc5.jpg,Grounding DINO,1,17,0.382424
84,000047_jpg.rf.wdA00erG35YCTiewFPmw.jpg,YOLO fine-tuned,1,5,0.019069
84,000047_jpg.rf.wdA00erG35YCTiewFPmw.jpg,OWL-ViT,1,5,0.138052
84,000047_jpg.rf.wdA00erG35YCTiewFPmw.jpg,OWLv2,1,6,3.435126
84,000047_jpg.rf.wdA00erG35YCTiewFPmw.jpg,Grounding DINO,1,21,0.492396
99,000008_jpg.rf.LwSdm9P44wbdVLcz8AJm.jpg,YOLO fine-tuned,1,1,0.081376
99,000008_jpg.rf.LwSdm9P44wbdVLcz8AJm.jpg,OWL-ViT,1,1,0.135900
99,000008_jpg.rf.LwSdm9P44wbdVLcz8AJm.jpg,OWLv2,1,1,3.467987
99,000008_jpg.rf.LwSdm9P44wbdVLcz8AJm.jpg,Grounding DINO,1,26,0.443706
41,000033_jpg.rf.4PtlNNzmypDg1g5OLeLY.jpg,YOLO fine-tuned,1,9,0.019447
41,000033_jpg.rf.4PtlNNzmypDg1g5OLeLY.jpg,OWL-ViT,1,10,0.148419
41,000033_jpg.rf.4PtlNNzmypDg1g5OLeLY.jpg,OWLv2,1,18,3.471006
41,000033_jpg.rf.4PtlNNzmypDg1g5OLeLY.jpg,Grounding DINO,1,42,0.411627
224,000015_jpg.rf.bH0lz5KYe96hu5kW97di.jpg,YOLO fine-tuned,1,2,0.021097
224,000015_jpg.rf.bH0lz5KYe96hu5kW97di.jpg,OWL-ViT,1,6,0.142294
224,000015_jpg.rf.bH0lz5KYe96hu5kW97di.jpg,OWLv2,1,3,3.428051
224,000015_jpg.rf.bH0lz5KYe96hu5kW97di.jpg,Grounding DINO,1,30,0.498309
195,000040_jpg.rf.ipqs76dxva5eJLuQ8qXK.jpg,YOLO fine-tuned,1,1,0.018908
195,000040_jpg.rf.ipqs76dxva5eJLuQ8qXK.jpg,OWL-ViT,1,1,0.139608
195,000040_jpg.rf.ipqs76dxva5eJLuQ8qXK.jpg,OWLv2,1,1,3.437783
195,000040_jpg.rf.ipqs76dxva5eJLuQ8qXK.jpg,Grounding DINO,1,22,0.374190
15,000044_jpg.rf.288OWnYx1n0PaedCZzVU.jpg,YOLO fine-tuned,1,2,0.019595
15,000044_jpg.rf.288OWnYx1n0PaedCZzVU.jpg,OWL-ViT,1,3,0.138420
15,000044_jpg.rf.288OWnYx1n0PaedCZzVU.jpg,OWLv2,1,6,3.408613
15,000044_jpg.rf.288OWnYx1n0PaedCZzVU.jpg,Grounding DINO,1,15,0.394241
192,000032_jpg.rf.ac8GRc8AAGyHkHTu5KjK.jpg,YOLO fine-tuned,1,1,0.021221
192,000032_jpg.rf.ac8GRc8AAGyHkHTu5KjK.jpg,OWL-ViT,1,1,0.135637
192,000032_jpg.rf.ac8GRc8AAGyHkHTu5KjK.jpg,OWLv2,1,1,3.402349
192,000032_jpg.rf.ac8GRc8AAGyHkHTu5KjK.jpg,Grounding DINO,1,18,0.392557
134,000042_jpg.rf.Mw5jT5R7hObtzGy8jS29.jpg,YOLO fine-tuned,1,2,0.019980
134,000042_jpg.rf.Mw5jT5R7hObtzGy8jS29.jpg,OWL-ViT,1,2,0.134952
134,000042_jpg.rf.Mw5jT5R7hObtzGy8jS29.jpg,OWLv2,1,1,3.412162
134,000042_jpg.rf.Mw5jT5R7hObtzGy8jS29.jpg,Grounding DINO,1,26,0.372786
226,000022_jpg.rf.pqeVahh8XNNpeDRSVam9.jpg,YOLO fine-tuned,1,1,0.018369
226,000022_jpg.rf.pqeVahh8XNNpeDRSVam9.jpg,OWL-ViT,1,2,0.141739
226,000022_jpg.rf.pqeVahh8XNNpeDRSVam9.jpg,OWLv2,1,4,3.446319
226,000022_jpg.rf.pqeVahh8XNNpeDRSVam9.jpg,Grounding DINO,1,16,0.409378
196,000032_jpg.rf.isTFqLmAspQAoqAfBdlR.jpg,YOLO fine-tuned,8,14,0.084167
196,000032_jpg.rf.isTFqLmAspQAoqAfBdlR.jpg,OWL-ViT,8,32,0.135770
196,000032_jpg.rf.isTFqLmAspQAoqAfBdlR.jpg,OWLv2,8,38,3.435567
196,000032_jpg.rf.isTFqLmAspQAoqAfBdlR.jpg,Grounding DINO,8,31,0.473182
79,000030_jpg.rf.FB6ltQDJ7qSUM48U8mrw.jpg,YOLO fine-tuned,1,4,0.019138
79,000030_jpg.rf.FB6ltQDJ7qSUM48U8mrw.jpg,OWL-ViT,1,7,0.138148
79,000030_jpg.rf.FB6ltQDJ7qSUM48U8mrw.jpg,OWLv2,1,7,3.568696
79,000030_jpg.rf.FB6ltQDJ7qSUM48U8mrw.jpg,Grounding DINO,1,23,0.383790
201,000038_jpg.rf.i1LInxs7hUNTFjtJzPeR.jpg,YOLO fine-tuned,1,2,0.019047
201,000038_jpg.rf.i1LInxs7hUNTFjtJzPeR.jpg,OWL-ViT,1,2,0.144322
201,000038_jpg.rf.i1LInxs7hUNTFjtJzPeR.jpg,OWLv2,1,2,3.497629
201,000038_jpg.rf.i1LInxs7hUNTFjtJzPeR.jpg,Grounding DINO,1,22,0.380130
14,000038_jpg.rf.yrpFy5fXd4xRczuRsZPx.jpg,YOLO fine-tuned,9,15,0.018214
14,000038_jpg.rf.yrpFy5fXd4xRczuRsZPx.jpg,OWL-ViT,9,38,0.132011
14,000038_jpg.rf.yrpFy5fXd4xRczuRsZPx.jpg,OWLv2,9,41,3.406759
14,000038_jpg.rf.yrpFy5fXd4xRczuRsZPx.jpg,Grounding DINO,9,57,0.516938
19,000036_jpg.rf.0JtwZJAbbIve3NvAzORT.jpg,YOLO fine-tuned,1,1,0.019514
19,000036_jpg.rf.0JtwZJAbbIve3NvAzORT.jpg,OWL-ViT,1,2,0.132183
19,000036_jpg.rf.0JtwZJAbbIve3NvAzORT.jpg,OWLv2,1,1,3.407141
19,000036_jpg.rf.0JtwZJAbbIve3NvAzORT.jpg,Grounding DINO,1,24,0.428537
118,000040_jpg.rf.CWiDPWfbsBec4xmfzuxs.jpg,YOLO fine-tuned,1,2,0.086937
118,000040_jpg.rf.CWiDPWfbsBec4xmfzuxs.jpg,OWL-ViT,1,2,0.137558
118,000040_jpg.rf.CWiDPWfbsBec4xmfzuxs.jpg,OWLv2,1,1,3.415014
118,000040_jpg.rf.CWiDPWfbsBec4xmfzuxs.jpg,Grounding DINO,1,15,0.507786
10,000017_jpg.rf.xzz4K4rPpWDRvFMOArgf.jpg,YOLO fine-tuned,1,1,0.019394
10,000017_jpg.rf.xzz4K4rPpWDRvFMOArgf.jpg,OWL-ViT,1,1,0.134381
10,000017_jpg.rf.xzz4K4rPpWDRvFMOArgf.jpg,OWLv2,1,2,3.416548
10,000017_jpg.rf.xzz4K4rPpWDRvFMOArgf.jpg,Grounding DINO,1,24,0.374729
87,000026_jpg.rf.IAR49DjAbBv7VhdWBXcl.jpg,YOLO fine-tuned,1,1,0.018314
87,000026_jpg.rf.IAR49DjAbBv7VhdWBXcl.jpg,OWL-ViT,1,2,0.132060
87,000026_jpg.rf.IAR49DjAbBv7VhdWBXcl.jpg,OWLv2,1,1,3.423090
87,000026_jpg.rf.IAR49DjAbBv7VhdWBXcl.jpg,Grounding DINO,1,20,0.381100
227,000025_jpg.rf.ogBZLfgOMJj3NmdhyDlj.jpg,YOLO fine-tuned,1,3,0.019956
227,000025_jpg.rf.ogBZLfgOMJj3NmdhyDlj.jpg,OWL-ViT,1,2,0.131715
227,000025_jpg.rf.ogBZLfgOMJj3NmdhyDlj.jpg,OWLv2,1,6,3.413549
227,000025_jpg.rf.ogBZLfgOMJj3NmdhyDlj.jpg,Grounding DINO,1,38,0.497158
122,000034_jpg.rf.A6Ocr3B8ED0MYh8RgfmA.jpg,YOLO fine-tuned,1,3,0.018409
122,000034_jpg.rf.A6Ocr3B8ED0MYh8RgfmA.jpg,OWL-ViT,1,1,0.134706
122,000034_jpg.rf.A6Ocr3B8ED0MYh8RgfmA.jpg,OWLv2,1,1,3.403975
122,000034_jpg.rf.A6Ocr3B8ED0MYh8RgfmA.jpg,Grounding DINO,1,23,0.514645
148,000009_jpg.rf.Pv1a1jL9nhoa3hP7gZvY.jpg,YOLO fine-tuned,1,2,0.019968
148,000009_jpg.rf.Pv1a1jL9nhoa3hP7gZvY.jpg,OWL-ViT,1,1,0.142702
148,000009_jpg.rf.Pv1a1jL9nhoa3hP7gZvY.jpg,OWLv2,1,4,3.407000
148,000009_jpg.rf.Pv1a1jL9nhoa3hP7gZvY.jpg,Grounding DINO,1,20,0.398777
98,000030_jpg.rf.LY1064xm5hKgfBesXY35.jpg,YOLO fine-tuned,12,30,0.019506
98,000030_jpg.rf.LY1064xm5hKgfBesXY35.jpg,OWL-ViT,12,14,0.134746
98,000030_jpg.rf.LY1064xm5hKgfBesXY35.jpg,OWLv2,12,23,3.407609
98,000030_jpg.rf.LY1064xm5hKgfBesXY35.jpg,Grounding DINO,12,35,0.366711
25,000036_jpg.rf.zYJ3hoFqD2z3iNY80iVT.jpg,YOLO fine-tuned,2,13,0.019483
25,000036_jpg.rf.zYJ3hoFqD2z3iNY80iVT.jpg,OWL-ViT,2,5,0.133020
25,000036_jpg.rf.zYJ3hoFqD2z3iNY80iVT.jpg,OWLv2,2,3,3.404530
25,000036_jpg.rf.zYJ3hoFqD2z3iNY80iVT.jpg,Grounding DINO,2,34,0.475748
241,000004_jpg.rf.e33VSBFvNMf2vjhbQTdq.jpg,YOLO fine-tuned,1,1,0.021809
241,000004_jpg.rf.e33VSBFvNMf2vjhbQTdq.jpg,OWL-ViT,1,5,0.138472
241,000004_jpg.rf.e33VSBFvNMf2vjhbQTdq.jpg,OWLv2,1,4,3.417035
241,000004_jpg.rf.e33VSBFvNMf2vjhbQTdq.jpg,Grounding DINO,1,32,0.523009
58,000031_jpg.rf.rkc6fYmxUMHyUllbcjLw.jpg,YOLO fine-tuned,1,1,0.019518
58,000031_jpg.rf.rkc6fYmxUMHyUllbcjLw.jpg,OWL-ViT,1,2,0.136011
58,000031_jpg.rf.rkc6fYmxUMHyUllbcjLw.jpg,OWLv2,1,6,3.410803
58,000031_jpg.rf.rkc6fYmxUMHyUllbcjLw.jpg,Grounding DINO,1,27,0.391231
181,000047_jpg.rf.YSJK7fkm68Chn7vwefPL.jpg,YOLO fine-tuned,1,3,0.079501
181,000047_jpg.rf.YSJK7fkm68Chn7vwefPL.jpg,OWL-ViT,1,4,0.137214
181,000047_jpg.rf.YSJK7fkm68Chn7vwefPL.jpg,OWLv2,1,1,3.424080
181,000047_jpg.rf.YSJK7fkm68Chn7vwefPL.jpg,Grounding DINO,1,18,0.462271
27,000016_jpg.rf.0ZRbTd0cQFawUjjFGaBp.jpg,YOLO fine-tuned,1,2,0.019805
27,000016_jpg.rf.0ZRbTd0cQFawUjjFGaBp.jpg,OWL-ViT,1,4,0.135177
27,000016_jpg.rf.0ZRbTd0cQFawUjjFGaBp.jpg,OWLv2,1,4,3.406713
27,000016_jpg.rf.0ZRbTd0cQFawUjjFGaBp.jpg,Grounding DINO,1,31,0.512981
119,000023_jpg.rf.ImwsKFqtiN87kOdfLUTR.jpg,YOLO fine-tuned,1,2,0.017722
119,000023_jpg.rf.ImwsKFqtiN87kOdfLUTR.jpg,OWL-ViT,1,3,0.133675
119,000023_jpg.rf.ImwsKFqtiN87kOdfLUTR.jpg,OWLv2,1,3,3.409090
119,000023_jpg.rf.ImwsKFqtiN87kOdfLUTR.jpg,Grounding DINO,1,19,0.492530
131,000041_jpg.rf.EDNLwn7WH9HaVzwQL6Vz.jpg,YOLO fine-tuned,1,1,0.019117
131,000041_jpg.rf.EDNLwn7WH9HaVzwQL6Vz.jpg,OWL-ViT,1,2,0.132967
131,000041_jpg.rf.EDNLwn7WH9HaVzwQL6Vz.jpg,OWLv2,1,1,3.414517
131,000041_jpg.rf.EDNLwn7WH9HaVzwQL6Vz.jpg,Grounding DINO,1,22,0.532042
24,000029_jpg.rf.1YQmzj9NV1k5wlWLqe6t.jpg,YOLO fine-tuned,1,5,0.019959
24,000029_jpg.rf.1YQmzj9NV1k5wlWLqe6t.jpg,OWL-ViT,1,2,0.133607
24,000029_jpg.rf.1YQmzj9NV1k5wlWLqe6t.jpg,OWLv2,1,3,3.399303
24,000029_jpg.rf.1YQmzj9NV1k5wlWLqe6t.jpg,Grounding DINO,1,16,0.379251
49,000000_jpg.rf.qMhimcrkLYDPdPN8PSA0.jpg,YOLO fine-tuned,1,2,0.018799
49,000000_jpg.rf.qMhimcrkLYDPdPN8PSA0.jpg,OWL-ViT,1,2,0.133977
49,000000_jpg.rf.qMhimcrkLYDPdPN8PSA0.jpg,OWLv2,1,3,3.403261
49,000000_jpg.rf.qMhimcrkLYDPdPN8PSA0.jpg,Grounding DINO,1,27,0.561814
206,000044_jpg.rf.YBtOnkjUBPsffpTxhVqs.jpg,YOLO fine-tuned,1,0,0.033540
206,000044_jpg.rf.YBtOnkjUBPsffpTxhVqs.jpg,OWL-ViT,1,0,0.141418
206,000044_jpg.rf.YBtOnkjUBPsffpTxhVqs.jpg,OWLv2,1,0,3.410359
206,000044_jpg.rf.YBtOnkjUBPsffpTxhVqs.jpg,Grounding DINO,1,16,0.554352
62,000041_jpg.rf.sDyqb7ip1KQK7IgRZEmg.jpg,YOLO fine-tuned,1,2,0.019556
62,000041_jpg.rf.sDyqb7ip1KQK7IgRZEmg.jpg,OWL-ViT,1,3,0.133319
62,000041_jpg.rf.sDyqb7ip1KQK7IgRZEmg.jpg,OWLv2,1,5,3.418037
62,000041_jpg.rf.sDyqb7ip1KQK7IgRZEmg.jpg,Grounding DINO,1,26,0.455518
43,000017_jpg.rf.3nbYDOq8h8j7dIU5P0bU.jpg,YOLO fine-tuned,1,2,0.019515
43,000017_jpg.rf.3nbYDOq8h8j7dIU5P0bU.jpg,OWL-ViT,1,2,0.133726
43,000017_jpg.rf.3nbYDOq8h8j7dIU5P0bU.jpg,OWLv2,1,1,3.413852
43,000017_jpg.rf.3nbYDOq8h8j7dIU5P0bU.jpg,Grounding DINO,1,21,0.387421
178,000004_jpg.rf.VN6IJjKmLhiJUsvejMkP.jpg,YOLO fine-tuned,2,11,0.019419
178,000004_jpg.rf.VN6IJjKmLhiJUsvejMkP.jpg,OWL-ViT,2,5,0.135713
178,000004_jpg.rf.VN6IJjKmLhiJUsvejMkP.jpg,OWLv2,2,8,3.411836
178,000004_jpg.rf.VN6IJjKmLhiJUsvejMkP.jpg,Grounding DINO,2,22,0.373038
9,000046_jpg.rf.xcCe9PmbKHFbgu1RO7lk.jpg,YOLO fine-tuned,3,7,0.018482
9,000046_jpg.rf.xcCe9PmbKHFbgu1RO7lk.jpg,OWL-ViT,3,11,0.135559
9,000046_jpg.rf.xcCe9PmbKHFbgu1RO7lk.jpg,OWLv2,3,24,3.402946
9,000046_jpg.rf.xcCe9PmbKHFbgu1RO7lk.jpg,Grounding DINO,3,33,0.369159
156,000018_jpg.rf.PYTcmRhJ25HgkOcBQkRf.jpg,YOLO fine-tuned,1,5,0.019184
156,000018_jpg.rf.PYTcmRhJ25HgkOcBQkRf.jpg,OWL-ViT,1,5,0.141024
